x, y, th, stamp, 
-0.6407777667045593, -16.642780303955078, 1.723861112876517, 1759176646382843511, 
-0.6422993540763855, -16.633211135864258, 1.7833005920890723, 1759176646433626186, 
-0.6444423794746399, -16.622547149658203, 1.8432580832707726, 1759176646484580375, 
-0.6469777226448059, -16.6143856048584, 1.8894026784700153, 1759176646523619278, 
-0.6501144170761108, -16.604089736938477, 1.9521516914738795, 1759176646573005260, 
-0.6542776226997375, -16.593843460083008, 2.0121640508863887, 1759176646623314243, 
-0.6588873863220215, -16.584022521972656, 2.0730927750739423, 1759176646673647619, 
-0.6652884483337402, -16.572486877441406, 2.1439182641564183, 1759176646733445855, 
-0.6714417934417725, -16.56313705444336, 2.203867965601277, 1759176646783627254, 
-0.6778632998466492, -16.554035186767578, 2.2639898988271216, 1759176646833646793, 
-0.6850703358650208, -16.545316696166992, 2.322932856256414, 1759176646883665404, 
-0.691507875919342, -16.53839683532715, 2.3718644187350377, 1759176646923904435, 
-0.6995709538459778, -16.530542373657227, 2.4306922701901215, 1759176646973151514, 
-0.7121480703353882, -16.519920349121094, 2.516967299126016, 1759176647043734114, 
-0.7176524996757507, -16.515832901000977, 2.551911787175022, 1759176647073423997, 
-0.7274560332298279, -16.509449005126953, 2.6113732206847273, 1759176647123642878, 
-0.739586591720581, -16.502044677734375, 2.6832208292988176, 1759176647183703360, 
-0.7508558630943298, -16.496747970581055, 2.742945924629812, 1759176647233634252, 
-0.7620608806610107, -16.491979598999023, 2.8034365008680404, 1759176647283611777, 
-0.7715297937393188, -16.488555908203125, 2.8516443019699516, 1759176647324634819, 
-0.7831118702888489, -16.485239028930664, 2.909851767853409, 1759176647372797779, 
-0.7996240258216858, -16.481586456298828, 2.993901039174568, 1759176647442934836, 
-0.8068579435348511, -16.480329513549805, 3.0293052188720155, 1759176647473571157, 
-0.8188973069190979, -16.479055404663086, 3.088824273778787, 1759176647524531900, 
-0.834048330783844, -16.478288650512695, -3.1201498516169175, 1759176647583770996, 
-0.84715336561203, -16.478572845458984, -3.060246714024185, 1759176647633634756, 
-0.8608013987541199, -16.479522705078125, -2.9987070680541175, 1759176647684606351, 
-0.8710236549377441, -16.48101234436035, -2.951353073609024, 1759176647722933636, 
-0.8836995363235474, -16.483604431152344, -2.8912256031240684, 1759176647772787421, 
-0.8967756032943726, -16.486848831176758, -2.831870284541348, 1759176647822758605, 
-0.9100623726844788, -16.49131202697754, -2.7731730557364234, 1759176647873620014, 
-0.9251723289489746, -16.497211456298828, -2.7001383384853224, 1759176647932980169, 
-0.9374274611473083, -16.502893447875977, -2.6405827550945666, 1759176647982782749, 
-0.9493095874786377, -16.509445190429688, -2.5809909075757944, 1759176648033664277, 
-0.960698664188385, -16.51663589477539, -2.52159965863618, 1759176648083690619, 
-0.9695481061935425, -16.522951126098633, -2.473178384857047, 1759176648123648585, 
-0.9802225232124329, -16.53118324279785, -2.4119339286945434, 1759176648172776046, 
-0.9902697801589966, -16.540481567382812, -2.352942906050245, 1759176648223674923, 
-0.9999314546585083, -16.549732208251953, -2.291625103349855, 1759176648274514540, 
-1.010346531867981, -16.562288284301758, -2.221589251114812, 1759176648338492186, 
-1.0169965028762817, -16.571077346801758, -2.175711329987076, 1759176648378699800, 
-1.0251967906951904, -16.583282470703125, -2.117624786196594, 1759176648427777086, 
-1.03309965133667, -16.59623908996582, -2.0568993868102896, 1759176648479590609, 
-1.0396422147750854, -16.609254837036133, -1.9985220625365416, 1759176648528620114, 
-1.045957088470459, -16.62375259399414, -1.9383398612662917, 1759176648578217770, 
-1.0504810810089111, -16.63555145263672, -1.8882195767686967, 1759176648624614663, 
-1.0551031827926636, -16.6507625579834, -1.8293630455296355, 1759176648668409159, 
-1.0590423345565796, -16.666332244873047, -1.7678766292846673, 1759176648718894731, 
-1.0626301765441895, -16.68514060974121, -1.696393819555251, 1759176648779667673, 
-1.0642573833465576, -16.700881958007812, -1.6402891582873103, 1759176648828658147, 
-1.065011978149414, -16.716772079467773, -1.5797149454729718, 1759176648879645025, 
-1.0651224851608276, -16.73077964782715, -1.526342290452436, 1759176648923782534, 
-1.064095139503479, -16.74672508239746, -1.4685764787603004, 1759176648972763356, 
-1.0624327659606934, -16.76115608215332, -1.4099168752515068, 1759176649023138332, 
-1.060359001159668, -16.77398681640625, -1.358984155106065, 1759176649074434180, 
-1.0575933456420898, -16.78653907775879, -1.3089381877858774, 1759176649132770195, 
-1.0551342964172363, -16.79521942138672, -1.2743936374281772, 1759176649183634055, 
